n	LCG-diff	LCG-time-mus	MT19937-diff	MT19937-time-mus
1000000	0.0170807	2.21736e+06	9.26536e-05	267865
1000000	0.0191727	2.13254e+06	0.000204654	266052
1000000	0.0202647	2.14571e+06	-0.00105935	266540
1000000	0.0177207	2.19365e+06	-0.000807346	265234
1000000	0.0200887	2.15997e+06	-0.000527346	263778
1000000	0.0186327	2.18514e+06	0.00226065	265802
1000000	0.0197167	2.13074e+06	-0.000731346	270150
1000000	0.0159727	2.11849e+06	0.00172065	260690
1000000	0.0185687	2.1448e+06	-0.00116335	258513
1000000	0.0221127	2.14689e+06	0.000948654	262920
1000000	0.0192407	2.1183e+06	-0.000315346	265899
1000000	0.0219167	2.15212e+06	-0.000167346	265161
1000000	0.0173807	2.15582e+06	0.000140654	263360
1000000	0.0182447	2.17347e+06	-0.000223346	262524
1000000	0.0155287	2.24545e+06	-0.00177135	271490
1000000	0.0195287	2.12601e+06	0.00127265	264698
1000000	0.0179007	2.09705e+06	0.000972654	266349
1000000	0.0192967	2.1672e+06	0.000940654	263121
1000000	0.0195327	2.13477e+06	0.000536654	264709
1000000	0.0198647	2.16557e+06	-0.000223346	264148
1000000	0.0184927	2.1678e+06	-0.00163135	264997
1000000	0.0196247	2.17559e+06	-0.000159346	261326
1000000	0.0187367	2.20101e+06	0.00182065	276216
1000000	0.0212087	2.14449e+06	-9.53464e-05	263079
1000000	0.0184407	2.20802e+06	0.00133665	266676
1000000	0.0203367	2.15749e+06	0.000828654	263046
1000000	0.0189767	2.12392e+06	0.00260065	261222
1000000	0.0213927	2.15514e+06	0.00277265	261813
1000000	0.0178207	2.16349e+06	0.00169265	258967
1000000	0.0200487	2.16004e+06	0.000860654	262752
1000000	0.0191247	2.07697e+06	0.00284465	270175
1000000	0.0172407	2.13028e+06	0.000288654	263385
1000000	0.0207527	2.20994e+06	0.00298465	266619
1000000	0.0178367	2.17803e+06	-0.000295346	261918
1000000	0.0179447	2.1607e+06	0.00156865	258416
1000000	0.0196727	2.14648e+06	-0.000991346	264471
1000000	0.0187327	2.16911e+06	-0.000895346	260292
1000000	0.0187247	2.17216e+06	-0.00189135	259179
1000000	0.0211967	2.13337e+06	-0.000419346	268639
1000000	0.0170047	2.1512e+06	0.000964654	258454
1000000	0.0176767	2.11546e+06	-0.00111135	266181
1000000	0.0184407	2.17993e+06	0.00162865	260455
1000000	0.0155167	2.17122e+06	0.00130865	257217
1000000	0.0161007	2.11574e+06	0.00206065	264538
1000000	0.0189927	2.13158e+06	-0.000539346	260294
1000000	0.0203567	2.20159e+06	0.000608654	254209
1000000	0.0187447	2.22034e+06	0.00198065	266911
1000000	0.0176127	2.18105e+06	0.00134865	255362
1000000	0.0183127	2.04154e+06	-0.000599346	258605
1000000	0.0194487	2.16894e+06	-0.000683346	258601
1000000	0.0165007	2.16606e+06	0.000900654	257431
1000000	0.0129967	2.1181e+06	-0.000571346	266459
1000000	0.0184487	2.09986e+06	-0.000327346	265271
1000000	0.0186967	2.21058e+06	0.00154465	248364
1000000	0.0228967	2.19122e+06	-0.00216735	253912
1000000	0.0196087	2.26976e+06	0.000568654	266026
1000000	0.0185967	2.09571e+06	0.000460654	268296
1000000	0.0188567	2.20278e+06	-0.00113535	254550
1000000	0.0212247	2.18675e+06	0.00163265	254768
1000000	0.0215647	2.13316e+06	0.00106465	262335
1000000	0.0198807	2.1153e+06	0.00106865	266531
1000000	0.0151007	2.23459e+06	0.00317265	245905
1000000	0.0197287	2.12664e+06	-0.000675346	282067
1000000	0.0187807	2.20402e+06	-0.00117935	248188
1000000	0.0199287	2.08192e+06	-0.000639346	267078
1000000	0.0189727	2.209e+06	0.000872654	252081
1000000	0.0197567	2.14775e+06	-0.00313935	254864
1000000	0.0191767	2.18862e+06	-0.000571346	246737
1000000	0.0190607	2.11793e+06	0.00650065	253591
1000000	0.0204007	2.21142e+06	-0.00185135	245837
1000000	0.0207367	2.16996e+06	0.000780654	263453
1000000	0.0187927	2.2187e+06	-0.00204335	248459
1000000	0.0188407	2.00168e+06	-3.13464e-05	266862
1000000	0.0165687	2.21143e+06	-0.00377935	250754
1000000	0.0159487	2.20341e+06	-0.00156735	247591
1000000	0.0165487	2.21984e+06	-0.000951346	245912
1000000	0.0169927	2.16334e+06	-0.00250335	248360
1000000	0.0160287	2.18608e+06	-0.000167346	217868
1000000	0.0185007	2.10531e+06	0.00355665	226056
1000000	0.0180247	2.39203e+06	0.00115665	218012
1000000	0.0177367	2.16367e+06	0.00317665	226791
1000000	0.0191327	2.07034e+06	0.00170065	253229
1000000	0.0188807	2.1201e+06	-0.000387346	242240
1000000	0.0210647	2.09437e+06	0.000428654	246389
1000000	0.0210967	2.09342e+06	-0.000583346	242501
1000000	0.0164647	2.29362e+06	-0.000871346	215792
1000000	0.0192527	2.27361e+06	-0.000167346	233074
1000000	0.0205247	2.32e+06	-0.000343346	208972
1000000	0.0169727	2.2688e+06	0.000732654	218538
1000000	0.0180727	2.02094e+06	0.00194865	256744
1000000	0.0178607	2.04763e+06	-0.00447135	254292
1000000	0.0173847	2.14652e+06	0.00224865	239200
1000000	0.0159007	2.11553e+06	0.00205265	234387
1000000	0.0185607	2.31124e+06	-0.00124335	210327
1000000	0.0178607	2.26682e+06	-0.00351935	220020
1000000	0.0179487	2.32677e+06	-0.00180335	209955
1000000	0.0166367	2.31573e+06	-0.00351135	217987
1000000	0.0198567	1.98428e+06	-0.00166735	255593
1000000	0.0208887	1.98513e+06	0.00202465	253397
1000000	0.0201807	2.15674e+06	-0.00131935	231120
1000000	0.0190167	2.14413e+06	0.00122865	230424
1000000	0.0163927	2.31677e+06	-0.00127535	209665
1000000	0.0144647	2.30591e+06	-0.000139346	218980
1000000	0.0174247	2.27966e+06	0.00133665	223062
1000000	0.0173087	2.32482e+06	0.00155665	210894
1000000	0.0195287	2.05701e+06	-0.00101535	239805
1000000	0.0163887	2.01307e+06	-0.00260335	245751
1000000	0.0183007	2.14349e+06	0.000104654	228708
1000000	0.0185847	2.13416e+06	-0.00346735	228339
1000000	0.0166847	2.30243e+06	-0.00103535	207007
1000000	0.0176127	2.28038e+06	-0.000411346	215982
1000000	0.0219167	2.10986e+06	-0.00105935	257115
1000000	0.0201847	2.25179e+06	0.00376865	269118
1000000	0.0164967	2.332e+06	-0.00186735	272874
1000000	0.0188047	2.11821e+06	-0.000491346	251602
1000000	0.0169767	1.95261e+06	-0.000455346	257347
1000000	0.0171687	2.00881e+06	-0.000615346	294966
1000000	0.0201447	2.40918e+06	-5.53464e-05	213049
1000000	0.0192807	2.39958e+06	0.00205665	212602
1000000	0.0217287	2.08257e+06	-0.000571346	262805
1000000	0.0193607	2.1633e+06	0.00130465	254572
1000000	0.0199487	2.08628e+06	0.00178065	264048
1000000	0.0186887	2.15287e+06	-0.000763346	242516
1000000	0.0163527	2.07673e+06	-0.00195535	256063
1000000	0.0155207	1.96919e+06	-0.00168335	267853
1000000	0.0172647	2.13521e+06	-0.00416735	257756
1000000	0.0163327	2.30378e+06	0.00108865	281838
1000000	0.0163367	2.38439e+06	0.000924654	217893
1000000	0.0206207	2.20349e+06	0.00236465	249137
1000000	0.0169007	2.27523e+06	-0.000951346	245731
1000000	0.0167087	2.2043e+06	-0.000891346	233579
1000000	0.0158127	2.13885e+06	0.000560654	247410
1000000	0.0186967	2.01214e+06	1.26536e-05	295751
1000000	0.0157447	1.83968e+06	-0.00123935	260079
1000000	0.0151847	2.2351e+06	-0.000379346	219768
1000000	0.0162207	2.29328e+06	0.000468654	261821
1000000	0.0195327	2.25686e+06	0.00171265	248311
1000000	0.0190687	2.31508e+06	0.00175265	232602
1000000	0.0155687	2.23971e+06	-0.00451935	207404
1000000	0.0215247	2.12447e+06	0.000188654	304433
1000000	0.0156607	2.29244e+06	-2.73464e-05	219853
1000000	0.00340065	775686	-0.000691346	197832
1000000	0.000968654	572111	-0.000215346	192689
1000000	0.00138065	479568	0.00167665	192256
1000000	0.00696065	450912	-0.000627346	190792
1000000	0.00666465	449892	0.000364654	190961
1000000	0.00427665	453478	0.000520654	190477
1000000	0.00546865	453267	-0.000527346	191277
1000000	-0.000307346	216323	0.000196654	187200
1000000	0.0163487	2.41816e+06	0.00113665	234634
1000000	0.0190487	2.46681e+06	1.66536e-05	224695
1000000	0.0175487	2.50289e+06	-0.000599346	216561
1000000	0.0174447	2.513e+06	-0.000539346	234244
1000000	0.0153687	2.51297e+06	-0.00288335	254613
1000000	0.0186527	2.48742e+06	0.000340654	291353
1000000	0.0184607	2.5124e+06	0.000112654	269764
1000000	0.0167487	2.50335e+06	-0.00297135	299225
1000000	0.0167327	1.85593e+06	0.00409665	261644
1000000	0.0166847	2.24334e+06	-0.000251346	247127
1000000	0.0178407	2.41267e+06	0.000336654	219355
1000000	0.0202007	2.24421e+06	-0.00201535	319835
1000000	0.0207807	2.33444e+06	-5.93464e-05	251333
1000000	0.0143327	2.42841e+06	-4.33464e-05	209509
1000000	0.0165607	2.42407e+06	-0.000831346	234746
1000000	0.0161807	2.41226e+06	0.000780654	294520
1000000	0.0101087	1.62369e+06	0.00119665	263057
1000000	0.0108647	1.81917e+06	0.00144465	258239
1000000	0.0174567	2.21611e+06	-0.00114335	290066
1000000	0.0196487	2.16478e+06	-0.000535346	343311
1000000	0.0174847	2.37309e+06	-0.00143135	232062
1000000	0.0153327	2.40511e+06	-0.000663346	216355
1000000	0.0188967	2.40452e+06	-0.000683346	238419
1000000	0.0179967	2.37303e+06	-0.00276335	291470
1000000	0.0138967	1.81286e+06	0.000736654	261432
1000000	0.0106447	1.83555e+06	0.00108465	258519
1000000	0.0186047	1.96019e+06	0.00224465	337246
1000000	0.0202007	2.03562e+06	-7.93464e-05	289317
1000000	0.0154287	2.406e+06	-0.000983346	218278
1000000	0.0159847	2.35806e+06	0.000756654	235539
1000000	0.0160407	2.35398e+06	-0.000471346	233905
1000000	0.0185567	2.32462e+06	-0.00239135	290712
1000000	0.0185367	1.84173e+06	0.00470065	266415
1000000	0.0160807	1.84622e+06	0.000732654	259677
1000000	0.0170287	1.91478e+06	0.00295265	344535
1000000	0.0183847	1.93512e+06	-0.000251346	301430
1000000	0.0228047	2.0858e+06	-0.00178735	257151
1000000	0.0180007	2.40359e+06	0.00146865	222650
1000000	0.0184887	2.32479e+06	-0.000491346	297543
1000000	0.0165927	2.39419e+06	-0.000771346	238311
1000000	0.0166967	2.30086e+06	-0.00363935	298351
1000000	0.0191687	1.76892e+06	-0.00141535	264871
1000000	0.0171767	1.88462e+06	-0.00109135	282310
1000000	0.0149007	1.83458e+06	-0.000807346	345525
1000000	0.0208047	2.0386e+06	-0.000359346	261514
1000000	0.0183167	2.30768e+06	9.66536e-05	240326
1000000	0.0179047	2.35397e+06	0.000164654	227686
1000000	0.0229407	2.11648e+06	0.00134465	253142
1000000	0.0195007	2.38354e+06	0.000816654	255494
1000000	0.0188807	2.3271e+06	0.000224654	303639
1000000	0.0198087	1.92739e+06	-0.000427346	332794
1000000	0.0184527	2.02091e+06	0.00156465	287977
1000000	0.0174927	1.83048e+06	-0.00114335	261266
1000000	0.0180167	2.12089e+06	0.00151265	260407
1000000	0.0159727	2.2316e+06	0.00322465	260215
1000000	0.0171687	2.33471e+06	0.00219265	222114
1000000	0.0172127	2.25609e+06	4.86536e-05	281413
1000000	0.0172087	2.26107e+06	-0.00179535	295426
1000000	0.0177487	2.01597e+06	0.00379265	301806
1000000	0.0164727	2.13379e+06	0.000196654	281363
1000000	0.0198247	1.95599e+06	-0.000803346	261673
1000000	0.0186487	2.04053e+06	-0.000619346	266273
1000000	0.0199567	2.10929e+06	0.00122865	266364
1000000	0.0178567	2.29552e+06	-0.00118735	241390
1000000	0.0195807	2.22105e+06	0.000460654	272022
1000000	0.0180167	2.28169e+06	-0.000351346	275332
1000000	0.0186567	2.11395e+06	-0.00118735	308603
1000000	0.0208287	2.12555e+06	-0.00340735	284615
1000000	0.0202967	2.05268e+06	0.000984654	261062
1000000	0.0206407	2.05513e+06	0.000712654	265952
1000000	0.0196607	2.02942e+06	-0.000155346	266623
1000000	0.0194527	2.21508e+06	0.00199665	272821
1000000	0.0165287	2.28032e+06	0.00209665	243453
1000000	0.0173887	2.25587e+06	0.00183265	264384
1000000	0.0213567	2.11266e+06	-0.00251535	297329
1000000	0.0170847	2.16397e+06	-0.00155135	281072
1000000	0.0194767	2.06644e+06	0.00263665	262342
1000000	0.0189967	2.05534e+06	-0.00220735	263737
1000000	0.0186447	2.10836e+06	-0.000895346	266742
1000000	0.0196687	2.14194e+06	-0.000327346	272553
1000000	0.0171687	2.26946e+06	0.000956654	245083
1000000	0.0171007	2.25737e+06	-0.00208335	240984
1000000	0.0181927	2.11959e+06	0.000796654	286161
1000000	0.0188727	2.16671e+06	-0.00307535	272491
1000000	0.0173567	2.08896e+06	0.00111265	264033
1000000	0.0185087	2.08423e+06	-0.000543346	262509
1000000	0.0183407	2.17249e+06	-0.000927346	262304
1000000	0.0221527	2.05934e+06	0.000920654	293554
1000000	0.0180927	2.29539e+06	-0.000123346	238204
1000000	0.0184127	2.28042e+06	0.00208865	242429
1000000	0.0167407	2.12298e+06	0.00176865	274404
1000000	0.0184087	2.17097e+06	0.000480654	274173
1000000	0.0190327	2.11579e+06	0.000484654	266156
1000000	0.0159767	2.07315e+06	0.00174465	259770
1000000	0.0198607	2.09897e+06	-0.000443346	261090
1000000	0.0151567	2.07512e+06	0.000996654	267060
1000000	0.0153527	2.27709e+06	0.00215665	239929
1000000	0.0189127	2.27983e+06	0.000292654	245024
1000000	0.0190207	2.14952e+06	0.000676654	264212
1000000	0.0184767	2.19406e+06	0.00198865	274009
1000000	0.0169287	2.10526e+06	0.00104065	268644
1000000	0.0173927	2.08384e+06	0.00244065	259256
1000000	0.0209287	2.14512e+06	0.000124654	260271
1000000	0.0200847	2.09628e+06	0.000344654	267197
1000000	0.0184927	2.28205e+06	0.000704654	240668
1000000	0.0233767	2.18556e+06	0.00236465	255518
1000000	0.0184207	2.27427e+06	0.000784654	242733
1000000	0.0174207	2.11592e+06	-0.000479346	257344
1000000	0.0213847	2.16342e+06	-0.00105935	269616
1000000	0.0174767	2.04613e+06	-0.00175935	259387
1000000	0.0178007	2.09889e+06	0.000628654	259738
1000000	0.0171927	2.07392e+06	-0.00132735	267537
1000000	0.0165327	2.2769e+06	-0.00203135	240276
1000000	0.0181167	2.24786e+06	0.000176654	255027
1000000	0.0183567	2.27179e+06	0.000788654	238563
1000000	0.0157567	2.20688e+06	0.00100065	279873
1000000	0.0189687	2.17756e+06	0.00110065	275058
1000000	0.0194847	2.03283e+06	-0.000863346	259245
1000000	0.0169767	2.07532e+06	-0.000883346	260145
1000000	0.0174567	2.03591e+06	-0.000715346	267093
1000000	0.0152127	2.25088e+06	8.46536e-05	241142
1000000	0.0156647	2.25961e+06	-0.00124335	243921
1000000	0.0168607	2.26209e+06	0.00292465	277594
1000000	0.0173447	2.17945e+06	0.00157665	277822
1000000	0.0192087	2.23572e+06	-0.00218335	245186
1000000	0.0166847	2.0483e+06	-0.000179346	255344
1000000	0.0173087	2.07331e+06	-0.00130335	259535
1000000	0.0183327	2.02375e+06	-0.00129135	266924
1000000	0.0153647	2.19764e+06	-0.00132735	249763
1000000	0.0189967	2.23867e+06	0.00111265	259885
1000000	0.0192127	2.19031e+06	-0.00168735	301711
1000000	0.0176567	2.20941e+06	-5.13464e-05	274280
1000000	0.0136527	2.47882e+06	0.00338465	227903
1000000	0.0199727	1.83357e+06	5.26536e-05	248852
1000000	0.0154527	2.32335e+06	5.26536e-05	222268
1000000	0.0179247	2.00391e+06	-0.000255346	266528
1000000	0.0165567	2.07994e+06	0.00120865	262718
1000000	0.0209567	2.02346e+06	0.000908654	291774
1000000	0.0189087	2.12493e+06	5.26536e-05	270510
1000000	0.0174207	2.09337e+06	0.00131265	272394
1000000	0.0199527	2.15871e+06	-0.00282335	259387
1000000	0.0139647	2.39361e+06	0.00254865	208003
1000000	0.0196687	2.43412e+06	-0.00308735	242614
1000000	0.0180207	2.10247e+06	0.000212654	261472
1000000	0.0198367	2.06661e+06	0.00101665	259880
1000000	0.0204047	2.05748e+06	-3.53464e-05	274709
1000000	0.0201927	2.1245e+06	0.00216065	330203
1000000	0.0192247	2.05141e+06	0.000612654	279996
1000000	0.0189047	2.02806e+06	-0.00165935	259425
1000000	0.0202247	2.00469e+06	0.000212654	269033
1000000	0.0180847	2.38497e+06	0.000584654	222541
1000000	0.0200607	2.45372e+06	-9.13464e-05	224415
1000000	0.0177767	2.07195e+06	-0.000987346	259599
1000000	0.0187287	2.09146e+06	-0.000927346	270163
1000000	0.0214607	2.09511e+06	0.00238465	275944
1000000	0.0264967	2.12675e+06	0.00122065	341685
1000000	0.0165607	2.08926e+06	0.000264654	252429
1000000	0.0192407	2.07855e+06	-0.00293935	266474
1000000	0.0167927	2.28295e+06	-0.000863346	234961
1000000	0.0200487	2.35118e+06	-0.00447135	238334
1000000	0.0161207	2.06975e+06	-0.000407346	260625
1000000	0.0193087	2.08271e+06	-0.000971346	265213
1000000	0.0161527	2.15919e+06	0.000288654	272285
1000000	0.0212247	2.10716e+06	0.00156065	345314
1000000	0.0171927	2.1656e+06	-0.00164735	250440
1000000	0.0159247	1.98059e+06	0.00164065	264986
1000000	0.0178927	2.26515e+06	0.000420654	239629
1000000	0.0156007	2.28504e+06	0.00186465	243883
1000000	0.0157047	2.11353e+06	-0.000563346	259736
1000000	0.0183047	2.07442e+06	-0.000531346	260226
1000000	0.0198007	2.18773e+06	-0.00146735	265175
1000000	0.0176727	2.18631e+06	0.000180654	317391
1000000	0.0193087	2.19906e+06	-0.00268735	247514
1000000	0.0211007	2.03661e+06	0.000984654	258680
1000000	0.0165047	2.21562e+06	-0.00106735	244332
1000000	0.0191087	2.23092e+06	-0.00260335	247930
1000000	0.0174007	2.09854e+06	0.00414865	259281
1000000	0.0201407	2.07242e+06	0.000268654	260499
1000000	0.0171767	2.17865e+06	-0.000275346	258844
1000000	0.0208727	2.26679e+06	-0.000703346	255829
1000000	0.0174167	2.20365e+06	-0.000631346	244048
1000000	0.0186967	2.19624e+06	-0.000175346	241479
1000000	0.0166247	2.14046e+06	-0.000891346	251737
1000000	0.0175487	2.17536e+06	0.000468654	254863
1000000	0.0168007	2.0669e+06	0.00239265	259657
1000000	0.0162847	2.06783e+06	-0.000239346	259433
1000000	0.0181567	2.14035e+06	0.00254065	261081
1000000	0.0171607	2.18429e+06	-0.00206335	253254
1000000	0.0168647	2.26518e+06	-5.53464e-05	242070
1000000	0.0183127	2.3154e+06	0.00136065	253371
1000000	0.0180367	2.14903e+06	-0.000879346	254400
1000000	0.0171527	2.15461e+06	-0.000807346	266394
1000000	0.0175247	2.11882e+06	-0.000303346	256144
1000000	0.0203167	2.10136e+06	-8.73464e-05	255532
1000000	0.0180367	2.16246e+06	0.00158065	257382
1000000	0.0155087	2.15278e+06	0.000700654	260287
1000000	0.0184647	2.18031e+06	-0.000559346	257012
1000000	0.0191007	2.20779e+06	-0.000179346	257682
1000000	0.0174327	2.10404e+06	0.000136654	259643
1000000	0.0216527	2.17947e+06	-0.00216735	268840
1000000	0.0221127	2.18228e+06	0.000512654	252465
1000000	0.0157687	2.16322e+06	-0.00225135	254808
1000000	0.0170887	2.15097e+06	-0.000107346	260187
1000000	0.0164767	2.16179e+06	0.00121265	263216
1000000	0.0188647	2.1392e+06	-0.00134335	267570
1000000	0.0197047	2.18377e+06	0.000928654	267382
1000000	0.0173967	2.14054e+06	-0.00189935	258572
1000000	0.0196247	2.16476e+06	0.000320654	264720
1000000	0.0193247	2.20963e+06	-0.000367346	250080
1000000	0.0185487	2.19781e+06	-0.000203346	249898
1000000	0.0203327	2.14303e+06	-0.000543346	261530
1000000	0.0176087	2.14627e+06	-0.00237535	265541
1000000	0.0211087	2.10421e+06	-0.00115135	267640
1000000	0.0213927	2.14286e+06	0.000208654	267032
1000000	0.0229927	2.19698e+06	-0.00264335	260134
1000000	0.0203527	2.15846e+06	0.00295265	269342
1000000	0.0193367	2.23201e+06	-0.00187135	247964
1000000	0.0195967	2.22252e+06	-0.000547346	247909
1000000	0.0214407	2.12774e+06	-0.00170335	262901
1000000	0.0213287	2.15076e+06	0.00239665	267793
1000000	0.0182607	2.15765e+06	-0.00125535	268496
1000000	0.0191607	2.12445e+06	0.000500654	281600
1000000	0.0179087	2.11401e+06	-0.00128735	258662
1000000	0.0186647	2.16132e+06	-0.000719346	261705
1000000	0.0170047	2.23871e+06	0.000124654	246276
1000000	0.0173687	2.23071e+06	0.000476654	246172
1000000	0.0211407	2.14875e+06	-0.000599346	259220
1000000	0.0194167	2.10584e+06	0.00218865	286157
1000000	0.0171487	2.18359e+06	0.00201665	260701
1000000	0.0203367	2.13674e+06	-0.000799346	264052
1000000	0.0182287	2.12169e+06	0.000692654	259654
1000000	0.0192087	2.13349e+06	-0.00237935	261677
1000000	0.0173647	2.23367e+06	0.000620654	245674
1000000	0.0193367	2.23104e+06	-0.000691346	271285
1000000	0.0203127	2.09681e+06	0.00101265	263075
1000000	0.0180447	2.15999e+06	-0.000291346	266508
1000000	0.0155967	2.16463e+06	0.000444654	261924
1000000	0.0194007	2.16511e+06	-0.000707346	261159
1000000	0.0182287	2.09188e+06	-0.00240335	259417
1000000	0.0189407	2.17926e+06	3.66536e-05	261952
1000000	0.0178967	2.20656e+06	-0.00109135	252080
1000000	0.0184487	2.21083e+06	-0.000983346	256344
1000000	0.0175727	2.10697e+06	0.00122465	266507
1000000	0.0184887	2.14685e+06	0.00258065	263694
1000000	0.0204207	2.22662e+06	-9.93464e-05	252110
1000000	0.0173727	2.18954e+06	0.000792654	255606
1000000	0.0154487	2.14925e+06	0.000236654	259393
1000000	0.0156927	2.12636e+06	-0.00113135	285755
1000000	0.0166487	2.23822e+06	-0.00142735	242752
1000000	0.0163247	2.18877e+06	-7.13464e-05	248141
1000000	0.0194047	2.10279e+06	0.000584654	267459
1000000	0.0160367	2.10315e+06	-0.00104335	259633
1000000	0.0171727	2.23652e+06	-0.000343346	241905
1000000	0.0140007	2.19921e+06	-0.00223135	253068
1000000	0.0161327	2.07739e+06	-0.000571346	261526
1000000	0.0191767	2.12874e+06	0.00177265	268630
1000000	0.0155407	2.26348e+06	-0.00174735	238212
1000000	0.0176287	2.10576e+06	-0.00248735	261340
1000000	0.0176527	2.22638e+06	-0.000459346	240930
1000000	0.0169167	2.08711e+06	-0.000915346	260296
1000000	0.0170607	2.23471e+06	0.00171265	241901
1000000	0.0187287	2.06853e+06	-0.00171135	257221
1000000	0.0177527	2.21138e+06	0.000884654	252767
1000000	0.0195127	2.14284e+06	-0.00180335	269368
1000000	0.0206367	2.10833e+06	-0.000623346	259686
1000000	0.0164407	2.32372e+06	0.00195665	227443
1000000	0.0211327	2.26096e+06	0.00150465	223601
1000000	0.0167087	2.05601e+06	-0.000479346	259782
1000000	0.0188687	2.20644e+06	0.00223265	241723
1000000	0.0181127	2.05156e+06	-0.00224335	256174
1000000	0.0197047	2.18696e+06	-0.00257535	245021
1000000	0.0172447	2.06893e+06	0.00210865	262764
1000000	0.0186287	2.06207e+06	-0.000211346	264962
1000000	0.0164047	2.26026e+06	0.00139265	240085
1000000	0.0174687	2.12517e+06	9.66536e-05	258601
1000000	0.0172247	2.32978e+06	0.00224065	242956
1000000	0.0208887	2.05748e+06	0.000456654	260433
1000000	0.0164687	2.29388e+06	-0.000207346	232515
1000000	0.0159927	2.26223e+06	0.000396654	240117
1000000	0.0167247	2.13611e+06	0.00103665	269878
1000000	0.0156407	2.01942e+06	0.00103665	262425
1000000	0.0161807	2.29004e+06	-0.00221935	232820
1000000	0.0152847	2.15494e+06	-0.000423346	253836
1000000	0.0164007	2.24334e+06	-0.00109935	232323
1000000	0.0148087	2.00231e+06	-0.000759346	260328
1000000	0.0155527	2.28472e+06	0.00306065	230178
1000000	0.0149887	2.27032e+06	-0.00107935	238656
1000000	0.0223807	2.10648e+06	0.000608654	274313
1000000	0.0170727	2.03987e+06	-0.00132335	263158
1000000	0.0208727	2.1406e+06	-8.33464e-05	263526
1000000	0.0209207	2.2444e+06	0.00107265	242003
1000000	0.0169167	2.2856e+06	4.06536e-05	241354
1000000	0.0196087	2.07934e+06	0.00142865	257095
1000000	0.0190967	2.31138e+06	-0.00184735	227884
1000000	0.0182247	2.28824e+06	-0.000175346	240183
1000000	0.0201767	2.09952e+06	0.000796654	272559
1000000	0.0165687	2.01748e+06	-0.00241935	264111
1000000	0.0185767	2.0744e+06	-0.000147346	260277
1000000	0.0197647	2.08124e+06	-0.00215135	252848
1000000	0.0176567	2.30297e+06	0.00101665	228738
1000000	0.0205527	2.24542e+06	0.000544654	219857
1000000	0.0165887	2.27588e+06	0.000816654	228755
1000000	0.0166847	2.09034e+06	-0.000623346	256428
1000000	0.0217967	2.26226e+06	-8.73464e-05	239625
1000000	0.0185247	1.99948e+06	0.00159665	263239
1000000	0.0183967	2.02547e+06	0.00156465	259919
1000000	0.0212807	2.06404e+06	-0.000375346	252005
1000000	0.0190287	2.25983e+06	-0.00210735	255030
1000000	0.0188847	2.28905e+06	-0.000447346	265276
1000000	0.0225607	2.15509e+06	0.000156654	258993
1000000	0.0198087	2.35949e+06	-0.00297935	227802
1000000	0.0177567	2.33864e+06	0.000244654	236663
1000000	0.0191887	2.0566e+06	-0.00325135	266265
1000000	0.0203367	2.08958e+06	-0.000639346	260456
1000000	0.0215807	2.08033e+06	-0.00217935	258692
1000000	0.0194127	2.04583e+06	0.00110065	269182
1000000	0.0199727	2.18102e+06	0.000580654	269955
1000000	0.0179967	2.15274e+06	0.000160654	262551
1000000	0.0170967	2.36266e+06	-0.00191535	215034
1000000	0.0157847	2.39218e+06	0.00390865	286240
1000000	0.0173047	2.16506e+06	-0.00199935	259207
1000000	0.0164407	2.05339e+06	-0.000383346	260921
1000000	0.0163567	2.00287e+06	-0.00221535	260624
1000000	0.0187647	2.08406e+06	-0.000651346	268721
1000000	0.0152687	2.09152e+06	-0.00169135	269748
1000000	0.0159767	2.03187e+06	0.000164654	260914
1000000	0.0201127	2.13881e+06	-0.00105535	264756
1000000	0.0189247	2.41024e+06	-0.000291346	228639
1000000	0.0166367	2.46733e+06	0.00234465	215349
1000000	0.0188367	2.09451e+06	0.000176654	263234
1000000	0.0196487	2.02243e+06	-0.000659346	262684
1000000	0.0186967	2.15566e+06	0.00206465	271445
1000000	0.0178407	2.14387e+06	0.00181265	279479
1000000	0.0187567	2.00918e+06	0.00220065	253479
1000000	0.0160567	2.04456e+06	0.000816654	263262
1000000	0.0169807	2.41541e+06	0.00108465	226096
1000000	0.0175087	2.41101e+06	0.000760654	216550
1000000	0.0200407	2.14854e+06	-0.00141535	257700
1000000	0.0185327	2.04561e+06	0.000984654	259583
1000000	0.0165647	2.10956e+06	-0.00239935	279720
1000000	0.0184487	2.17747e+06	-0.00129135	298665
1000000	0.0182927	2.1175e+06	-0.00172735	260303
1000000	0.0189847	2.02555e+06	-0.00160335	262738
1000000	0.0182447	2.16416e+06	-0.000707346	284421
1000000	0.0182407	2.10978e+06	0.000936654	281249
1000000	0.0179687	2.17862e+06	-0.000307346	281412
1000000	0.0143527	2.31292e+06	-0.000995346	278841
1000000	0.0173407	2.11598e+06	-0.00139535	268093
1000000	0.0167887	2.10646e+06	-0.00137135	268219
1000000	0.0180887	2.10502e+06	0.000120654	261520
1000000	0.0166447	2.09531e+06	-0.000795346	263051
1000000	0.0203447	2.16488e+06	0.00212465	272857
1000000	0.0188167	2.17183e+06	-0.000851346	274856
1000000	0.0201647	2.17325e+06	0.00305265	279706
1000000	0.0196287	2.13814e+06	-0.000711346	280333
1000000	0.0170327	2.08028e+06	0.00233265	268743
1000000	0.0140287	2.1869e+06	0.00270465	268696
